STATE,ZIP,LATITUDE,LONGITUDE,DATE_LAST_CONFIRMED,ID,COUNTRY
FL,33199,25.7601013,-80.3743058,2022/01/03 00:00:00+00,149022,US
FL,33199,25.76021726,-80.37194545,2022/01/03 00:00:00+00,149024,US
FL,33199,25.7584787,-80.37958345,2022/01/03 00:00:00+00,149025,US
FL,33199,25.75488337,-80.37190254,2022/01/03 00:00:00+00,149026,US
FL,33199,25.75383976,-80.371924,2022/01/03 00:00:00+00,149027,US
FL,33132,25.7834633,-80.1900112,2022/01/03 00:00:00+00,149029,US
FL,33132,25.7813496,-80.1874406,2022/01/03 00:00:00+00,149031,US
FL,33132,25.7778649,-80.189625,2022/01/03 00:00:00+00,149032,US
FL,33134,25.7625,-80.258647,2022/01/03 00:00:00+00,149033,US
FL,33131,25.773902,-80.188557,2022/01/03 00:00:00+00,149034,US
FL,33131,25.772545,-80.1883265,2022/01/03 00:00:00+00,149035,US
FL,33131,25.7720951,-80.1867219,2022/01/03 00:00:00+00,149036,US
FL,33131,25.7712942,-80.1894492,2022/01/03 00:00:00+00,149037,US
FL,33131,25.766409,-80.189904,2022/01/03 00:00:00+00,149038,US
FL,33134,25.7525939,-80.2597939,2022/01/03 00:00:00+00,149040,US
FL,33134,25.7514463,-80.262316,2022/01/03 00:00:00+00,149041,US
FL,33131,25.7651246,-80.1902828,2022/01/03 00:00:00+00,149042,US
FL,33134,25.7504193,-80.2582703,2022/01/03 00:00:00+00,149043,US
FL,33131,25.7626714,-80.1902294,2022/01/03 00:00:00+00,149044,US
FL,33139,25.7715615,-80.1399232,2022/01/03 00:00:00+00,149045,US
FL,33139,25.771909,-80.1380329,2022/01/03 00:00:00+00,149046,US
FL,33134,25.7484754,-80.2580467,2022/01/03 00:00:00+00,149047,US
FL,33131,25.7612034,-80.1909801,2022/01/03 00:00:00+00,149048,US
FL,33131,25.7581064,-80.1924028,2022/01/03 00:00:00+00,149051,US
FL,33131,25.758008,-80.192409,2022/01/03 00:00:00+00,149052,US
FL,33129,25.7563377,-80.1934818,2022/01/03 00:00:00+00,149053,US
FL,33146,25.7293987,-80.2608221,2022/01/03 00:00:00+00,149054,US
FL,33133,25.7267146,-80.2352899,2022/01/03 00:00:00+00,149057,US
FL,33146,25.71774835,-80.2767965,2022/01/03 00:00:00+00,149058,US
FL,33143,25.705662,-80.286362,2022/01/03 00:00:00+00,149059,US
FL,33176,25.6398949,-80.419846,2022/01/03 00:00:00+00,149062,US
FL,33032,25.5193187,-80.4232634,2022/01/03 00:00:00+00,149063,US
FL,33034,25.4525812,-80.4737557,2022/01/03 00:00:00+00,149064,US
MA,1730,42.5025649,-71.2385389,2022/01/02 00:00:00+00,149082,US
PA,19004,40.0072158,-75.2205338,2022/01/03 00:00:00+00,149084,US
MN,55401,44.982857,-93.273962,2022/01/03 00:00:00+00,149085,US
MN,55403,44.972115,-93.27181,2022/01/03 00:00:00+00,149086,US
NY,12477,42.07773,-73.94865,2022/01/03 00:00:00+00,149087,US
MN,55403,44.971965,-93.272071,2022/01/03 00:00:00+00,149088,US
GA,31029,32.987779,-83.849087,2022/01/03 00:00:00+00,149090,US
NH,3053,42.851218,-71.359435,2022/01/03 00:00:00+00,149093,US
PA,15208,40.44892076,-79.89619416,2021/10/12 00:00:00+00,149098,US
CA,91307,34.193362,-118.622932,2021/10/12 00:00:00+00,149099,US
CA,91307,34.193362,-118.622932,2021/10/12 00:00:00+00,149100,US
TX,78852,28.66992,-100.454519,2021/05/06 00:00:00+00,149101,US
IA,52722,41.59061,-90.45955,2021/03/15 00:00:00+00,149102,US
AK,99801,58.359016,-134.559427,2021/10/12 00:00:00+00,149104,US
WI,54423,44.509682,-89.407059,2021/12/09 00:00:00+00,149106,US
NY,14618,43.127059,-77.575573,2021/05/06 00:00:00+00,149107,US
GA,30005,34.110617,-84.225456,2022/01/03 00:00:00+00,149110,US
NY,12018,42.638393,-73.54167,2022/01/03 00:00:00+00,149114,US
CO,80022,39.9009,-104.82522,2022/01/03 00:00:00+00,149116,US
WA,98225,48.727512,-122.48124,2022/01/03 00:00:00+00,149119,US
CA,92113,32.699574,-117.101727,2022/01/02 00:00:00+00,149128,US
CO,80249,39.8087177,-104.781494,2022/01/03 00:00:00+00,149130,US
GA,30306,33.77169,-84.363355,2022/01/03 00:00:00+00,149131,US
MI,49464,42.811506,-86.015011,2022/01/03 00:00:00+00,149132,US
MI,49464,42.812169,-86.009012,2022/01/03 00:00:00+00,149133,US
NE,68845,40.693302,-99.10644,2022/01/03 00:00:00+00,149135,US
NJ,7834,40.89466,-74.46977,2022/01/03 00:00:00+00,149136,US
MA,1440,42.575497,-71.996165,2022/01/03 00:00:00+00,149137,US
RI,2818,41.660181,-71.451399,2022/01/03 00:00:00+00,149138,US
IL,60181,41.906142,-87.980793,2022/01/03 00:00:00+00,149140,US
FL,32789,28.589293,-81.35878,2022/01/03 00:00:00+00,149142,US
VA,22306,38.742521,-77.086696,2022/01/03 00:00:00+00,149152,US
CA,92507,33.939719,-117.285598,2022/01/03 00:00:00+00,149153,US
MD,20904,39.045055,-76.990502,2021/12/09 00:00:00+00,149155,US
MD,20879,39.176747,-77.178846,2021/12/09 00:00:00+00,149156,US
MD,21244,39.338695,-76.756847,2020/12/03 00:00:00+00,149158,US
MD,21244,39.33383,-76.752314,2020/12/03 00:00:00+00,149159,US
MD,21162,39.39468352,-76.40943802,2020/12/03 00:00:00+00,149160,US
MD,21227,39.229653,-76.641361,2020/12/03 00:00:00+00,149161,US
MD,21113,39.071573,-76.71977,2020/12/03 00:00:00+00,149162,US
MD,21030,39.474885,-76.641342,2020/12/03 00:00:00+00,149163,US
MD,21401,38.978183,-76.497368,2020/12/03 00:00:00+00,149164,US
CA,91363,34.178643,-118.849191,2022/01/02 00:00:00+00,149165,US
OH,43240,40.1390609,-82.9692258,2022/01/03 00:00:00+00,149169,US
MD,21701,39.4309239,-77.4024166,2022/01/03 00:00:00+00,149170,US
FL,33160,25.9342456,-80.1495771,2022/01/03 00:00:00+00,149171,US
MO,65202,38.968797,-92.31349,2022/01/03 00:00:00+00,149173,US
TX,78657,30.546141,-98.360766,2022/01/03 00:00:00+00,149174,US
NJ,8807,40.592308,-74.649635,2022/01/03 00:00:00+00,149175,US
TX,78216,29.526661,-98.474985,2022/01/03 00:00:00+00,149177,US
NY,14546,43.027301,-77.763043,2022/01/03 00:00:00+00,149178,US
CO,81211,38.846827,-106.122436,2022/01/03 00:00:00+00,149187,US
AZ,85282,33.379582,-111.966594,2022/01/03 00:00:00+00,149194,US
FL,33131,25.769623,-80.191636,2022/01/02 00:00:00+00,149199,US
CT,6360,41.525611,-72.074119,2022/01/03 00:00:00+00,149204,US
HI,96815,21.271225,-157.82132,2022/01/03 00:00:00+00,149207,US
WA,99163,46.730066,-117.169086,2022/01/03 00:00:00+00,149208,US
MI,48088,42.522916,-82.986259,2022/01/03 00:00:00+00,149211,US
NV,89139,36.03793,-115.182221,2022/01/03 00:00:00+00,149212,US
TX,77807,30.641765,-96.466928,2022/01/03 00:00:00+00,149213,US
CO,80302,40.017613,-105.263509,2022/01/03 00:00:00+00,149214,US
NJ,7446,41.066929,-74.121635,2020/04/08 00:00:00+00,149221,US
NC,27559,35.623202,-79.088471,2022/01/03 00:00:00+00,149225,US
CA,91320,34.197266,-118.926263,2020/08/05 00:00:00+00,149227,US
CA,91320,34.186923,-118.927456,2020/08/05 00:00:00+00,149229,US
CA,93065,34.279371,-118.779174,2021/10/12 00:00:00+00,149231,US
CA,93065,34.277947,-118.77803,2020/08/05 00:00:00+00,149232,US
CA,93065,34.279473,-118.779709,2021/12/09 00:00:00+00,149233,US
CA,93065,34.283594,-118.781459,2021/12/09 00:00:00+00,149234,US
MN,55402,44.978259,-93.277873,2022/01/03 00:00:00+00,149235,US
MN,55403,44.980891,-93.276124,2022/01/03 00:00:00+00,149236,US
MA,1103,42.098664,-72.586925,2020/10/09 00:00:00+00,149237,US
AZ,85044,33.332945,-111.978669,2020/07/13 00:00:00+00,149239,US
AZ,85040,33.414174,-111.997847,2020/10/09 00:00:00+00,149241,US
CO,80021,39.923734,-105.122664,2022/01/03 00:00:00+00,149242,US
NV,89052,35.982397,-115.155083,2022/01/03 00:00:00+00,149243,US
KS,66502,39.18744,-96.58577,2022/01/03 00:00:00+00,149244,US
CT,6519,41.297403,-72.926311,2022/01/03 00:00:00+00,149245,US
NJ,7871,41.047607,-74.625496,2022/01/03 00:00:00+00,149251,US
NJ,7871,41.04064,-74.63106,2022/01/03 00:00:00+00,149252,US
MA,2021,42.16427,-71.14278,2022/01/03 00:00:00+00,149253,US
NJ,8002,39.934783,-75.026439,2022/01/03 00:00:00+00,149262,US
CA,95691,38.569427,-121.521377,2021/07/14 00:00:00+00,149266,US
AZ,85085,33.727096,-112.119438,2020/07/13 00:00:00+00,149268,US
NJ,8108,39.90946,-75.047556,2022/01/03 00:00:00+00,149270,US
CO,80301,40.016453,-105.24467,2022/01/03 00:00:00+00,149271,US
NY,12526,42.132595,-73.88265,2022/01/03 00:00:00+00,149273,US
MA,1035,42.367287,-72.54735,2022/01/03 00:00:00+00,149274,US
WI,53204,43.013214,-87.9235,2022/01/03 00:00:00+00,149275,US
NM,87501,35.690521,-105.940693,2022/01/03 00:00:00+00,149276,US
WA,98021,47.80832,-122.20711,2022/01/03 00:00:00+00,149281,US
IA,50317,41.634402,-93.533792,2021/03/15 00:00:00+00,149285,US
GA,30101,34.075818,-84.652184,2021/10/11 00:00:00+00,149286,US
MN,56007,43.657558,-93.318197,2021/10/11 00:00:00+00,149287,US
CA,92808,33.86675,-117.747716,2021/10/11 00:00:00+00,149288,US
MD,21401,38.980062,-76.540338,2021/10/11 00:00:00+00,149289,US
CA,94531,37.963451,-121.737253,2021/10/11 00:00:00+00,149290,US
VA,22201,38.887369,-77.092363,2021/10/11 00:00:00+00,149291,US
TX,78759,30.389267,-97.73974,2021/10/11 00:00:00+00,149292,US
ME,4694,45.123741,-67.348038,2021/10/11 00:00:00+00,149293,US
NJ,8005,39.759444,-74.253456,2021/10/11 00:00:00+00,149294,US
NJ,7920,40.655365,-74.52993,2021/10/11 00:00:00+00,149295,US
CA,93920,36.226894,-121.761368,2021/10/11 00:00:00+00,149296,US
MA,2215,42.344903,-71.09933,2021/10/11 00:00:00+00,149297,US
MA,2184,42.223016,-71.022012,2021/10/11 00:00:00+00,149298,US
NY,10475,40.863231,-73.828839,2021/10/11 00:00:00+00,149299,US
NY,11217,40.683715,-73.974337,2021/10/11 00:00:00+00,149300,US
NJ,8210,39.088405,-74.821456,2021/10/11 00:00:00+00,149301,US
FL,34747,28.331278,-81.53247,2021/10/11 00:00:00+00,149302,US
CA,95928,39.726617,-121.802832,2021/10/11 00:00:00+00,149303,US
MI,48617,43.820391,-84.766717,2021/10/11 00:00:00+00,149304,US
CA,92881,33.826525,-117.515537,2021/10/11 00:00:00+00,149305,US
NJ,8816,40.424158,-74.379906,2021/10/11 00:00:00+00,149306,US
IL,60805,41.725337,-87.683546,2021/10/11 00:00:00+00,149308,US
CA,94534,38.256618,-122.065062,2021/10/11 00:00:00+00,149309,US
CA,92336,34.151104,-117.47141,2021/10/11 00:00:00+00,149310,US
FL,32608,29.624414,-82.376777,2021/10/11 00:00:00+00,149311,US
NY,11385,40.707998,-73.866983,2021/10/11 00:00:00+00,149312,US
CA,94541,37.667211,-122.120366,2021/10/11 00:00:00+00,149313,US
NC,27536,36.329091,-78.44779,2021/10/11 00:00:00+00,149314,US
MI,49426,42.843671,-85.862482,2021/10/11 00:00:00+00,149315,US
NV,89451,39.250792,-119.948953,2021/10/11 00:00:00+00,149316,US
IN,46225,39.765443,-86.161222,2021/10/11 00:00:00+00,149317,US
NY,14850,42.428603,-76.509111,2021/10/11 00:00:00+00,149318,US
NC,27948,35.993182,-75.651504,2021/10/11 00:00:00+00,149319,US
NV,89145,36.168464,-115.286807,2021/10/11 00:00:00+00,149320,US
NV,89109,36.116648,-115.168277,2021/10/11 00:00:00+00,149321,US
NV,89145,36.168822,-115.286631,2021/10/11 00:00:00+00,149322,US
CA,95454,39.689252,-123.483306,2021/10/11 00:00:00+00,149323,US
VA,20737,39.089761,-77.526543,2021/10/11 00:00:00+00,149324,US
MA,1940,42.516588,-71.032486,2021/10/11 00:00:00+00,149325,US
CA,90265,34.037333,-118.686056,2021/10/11 00:00:00+00,149326,US
NJ,8053,39.877502,-74.918512,2021/10/11 00:00:00+00,149327,US
FL,33130,25.764698,-80.194289,2021/10/11 00:00:00+00,149328,US
FL,33130,25.76768,-80.192467,2021/10/11 00:00:00+00,149329,US
FL,33130,25.766875,-80.194524,2021/10/11 00:00:00+00,149330,US
CT,6460,41.245823,-73.009059,2021/10/11 00:00:00+00,149331,US
CT,6460,41.246242,-73.010522,2021/10/11 00:00:00+00,149332,US
CA,95035,37.413524,-121.898362,2021/10/11 00:00:00+00,149333,US
KS,66202,39.020074,-94.661193,2021/10/11 00:00:00+00,149334,US
NC,27030,36.458854,-80.636672,2021/10/11 00:00:00+00,149335,US
CA,94560,37.525919,-122.006513,2021/10/11 00:00:00+00,149336,US
CT,6905,41.107722,-73.546513,2021/10/11 00:00:00+00,149337,US
CA,93023,34.441909,-119.25908,2021/10/11 00:00:00+00,149339,US
KS,66061,38.912126,-94.795614,2021/10/11 00:00:00+00,149340,US
NY,10562,41.144026,-73.861257,2021/10/11 00:00:00+00,149341,US
CA,92262,33.82533,-116.547843,2021/10/11 00:00:00+00,149342,US
PA,19107,39.951387,-75.158569,2021/10/11 00:00:00+00,149343,US
CA,95667,38.730424,-120.787998,2021/10/11 00:00:00+00,149344,US
CA,94588,37.700246,-121.908226,2021/10/11 00:00:00+00,149345,US
OH,43240,40.141072,-82.988946,2021/10/11 00:00:00+00,149346,US
CA,92270,33.741478,-116.409777,2021/10/11 00:00:00+00,149347,US
CA,94804,37.91989,-122.348601,2021/10/11 00:00:00+00,149348,US
MD,20737,38.970201,-76.937371,2021/10/11 00:00:00+00,149349,US
MN,55422,45.019569,-93.325799,2021/10/11 00:00:00+00,149350,US
NJ,8691,40.193806,-74.59535,2021/10/11 00:00:00+00,149351,US
CA,94928,38.347624,-122.720957,2021/10/11 00:00:00+00,149352,US
TX,78230,29.549102,-98.580914,2021/10/11 00:00:00+00,149353,US
CA,94129,37.798185,-122.448715,2021/10/11 00:00:00+00,149355,US
CA,95118,37.244614,-121.891112,2021/10/11 00:00:00+00,149356,US
CA,94583,37.77486,-121.97985,2021/10/11 00:00:00+00,149357,US
WA,98101,47.610024,-122.332078,2021/10/11 00:00:00+00,149358,US
MO,63303,38.764651,-90.493732,2021/10/11 00:00:00+00,149359,US
CT,6905,41.068704,-73.546435,2021/10/11 00:00:00+00,149360,US
CA,94591,38.131238,-122.223418,2021/10/11 00:00:00+00,149361,US
SD,57790,43.99407,-102.24216,2021/10/11 00:00:00+00,149363,US
CA,95076,36.915621,-121.773392,2021/10/11 00:00:00+00,149364,US
NY,10994,41.094668,-73.955364,2021/10/11 00:00:00+00,149365,US
NY,10589,41.290501,-73.832487,2021/10/11 00:00:00+00,149366,US
IN,46077,39.950751,-86.343816,2021/10/11 00:00:00+00,149367,US
CO,80424,39.480692,-106.066299,2021/12/09 00:00:00+00,149368,US
CO,80235,39.6430529,-105.080692,2022/01/03 00:00:00+00,149370,US
MA,1003,42.39093,-72.53376,2022/01/03 00:00:00+00,149372,US
MA,1108,42.067974,-72.55739,2022/01/03 00:00:00+00,149373,US
MA,1106,42.068,-72.557495,2022/01/03 00:00:00+00,149374,US
UT,84020,40.48397,-111.895563,2022/01/03 00:00:00+00,149377,US
SD,57702,44.018475,-103.253716,2022/01/03 00:00:00+00,149379,US
NY,12983,44.35082,-74.11515,2022/01/03 00:00:00+00,149380,US
PA,19460,40.134346,-75.51653,2021/01/14 00:00:00+00,149392,US
PA,19460,40.1343268,-75.51693419,2021/01/14 00:00:00+00,149393,US
FL,33139,25.79459,-80.14409,2022/01/02 00:00:00+00,149400,US
TX,75093,33.013451,-96.773179,2022/01/02 00:00:00+00,149401,US
CA,92123,32.8086349,-117.145866,2022/01/02 00:00:00+00,149402,US
IL,60613,41.946796,-87.65494,2022/01/03 00:00:00+00,149405,US
MI,49058,42.64345,-85.31352,2022/01/03 00:00:00+00,149407,US
OR,97470,43.20927,-123.34469,2022/01/03 00:00:00+00,149409,US
VA,22202,38.862456,-77.054843,2022/01/03 00:00:00+00,149414,US
OR,97330,44.575273,-123.259732,2022/01/03 00:00:00+00,149416,US
CA,93517,38.255687,-119.231941,2022/01/03 00:00:00+00,149421,US
CA,92121,32.889452,-117.161639,2022/01/02 00:00:00+00,149437,US
WA,98403,47.25344377,-122.4481877,2022/01/03 00:00:00+00,149439,US
PA,16403,41.78733,-80.06426,2022/01/03 00:00:00+00,149443,US
MO,64132,38.997445,-94.533295,2022/01/03 00:00:00+00,149445,US
MA,2341,42.043453,-70.88276,2022/01/03 00:00:00+00,149446,US
NV,89521,39.437354,-119.762283,2022/01/03 00:00:00+00,149447,US
TX,78653,30.369535,-97.61957,2022/01/03 00:00:00+00,149448,US
CA,91405,34.213379,-118.460438,2022/01/03 00:00:00+00,149450,US
AZ,86023,35.969741,-112.126635,2019/12/12 00:00:00+00,149457,US
CA,94123,37.805408,-122.432211,2021/02/22 00:00:00+00,149458,US
DC,20015,38.959925,-77.051688,2021/02/22 00:00:00+00,149461,US
DC,20019,38.8669127,-76.9965994,2021/02/22 00:00:00+00,149462,US
DC,20008,38.935967,-77.049989,2021/02/22 00:00:00+00,149464,US
CA,90230,33.9840806,-118.3978393,2020/06/09 00:00:00+00,149466,US
CT,6790,41.8269547,-73.1107105,2021/05/06 00:00:00+00,149467,US
FL,32926,28.3622374,-80.7994187,2020/06/09 00:00:00+00,149468,US
GA,30041,34.1696097,-84.1251252,2020/06/09 00:00:00+00,149469,US
GA,30165,34.2855251,-85.1366731,2020/06/09 00:00:00+00,149470,US
KS,66109,39.1273585,-94.8119719,2020/06/09 00:00:00+00,149471,US
MA,2180,42.4989506,-71.119321,2020/06/09 00:00:00+00,149472,US
MD,20619,38.2922,-76.496293,2020/11/09 00:00:00+00,149473,US
MD,21162,39.3734093,-76.4442501,2020/06/09 00:00:00+00,149474,US
NC,27534,35.368612,-77.929719,2020/06/09 00:00:00+00,149475,US
NE,68138,41.1746442,-96.1419954,2020/06/09 00:00:00+00,149476,US
NY,11701,40.6870902,-73.4148646,2020/06/09 00:00:00+00,149477,US
NY,11706,40.7356438,-73.2509486,2020/06/09 00:00:00+00,149478,US
SC,29906,32.428635,-80.7207645,2020/06/09 00:00:00+00,149479,US
TN,38242,36.279223,-88.304458,2020/11/09 00:00:00+00,149480,US
VT,5759,43.572515,-72.9659823,2020/09/03 00:00:00+00,149481,US
CA,90230,33.9840806,-118.3978393,2020/06/09 00:00:00+00,149482,US
CT,6790,41.8269547,-73.1107105,2021/05/06 00:00:00+00,149483,US
GA,30041,34.1696097,-84.1251252,2020/06/09 00:00:00+00,149484,US
KS,66109,39.1273585,-94.8119719,2020/06/09 00:00:00+00,149485,US
MA,2180,42.4989506,-71.119321,2020/06/09 00:00:00+00,149486,US
MD,20619,38.2922,-76.496293,2020/11/09 00:00:00+00,149487,US
MD,21162,39.3734093,-76.4442501,2020/06/09 00:00:00+00,149488,US
NC,27534,35.368612,-77.929719,2020/06/09 00:00:00+00,149489,US
NE,68138,41.1746442,-96.1419954,2020/06/09 00:00:00+00,149490,US
NY,11701,40.6870902,-73.4148646,2020/06/09 00:00:00+00,149491,US
NY,11706,40.7356438,-73.2509486,2020/06/09 00:00:00+00,149492,US
SC,29906,32.428635,-80.7207645,2020/06/09 00:00:00+00,149493,US
VT,5759,43.572515,-72.9659823,2020/09/03 00:00:00+00,149494,US
TN,38242,36.279223,-88.304458,2020/11/09 00:00:00+00,149495,US
GA,30009,34.062912,-84.288574,2022/01/03 00:00:00+00,149496,US
FL,33316,26.101479,-80.12285,2022/01/02 00:00:00+00,149499,US
WA,98004,47.6188924,-122.1969419,2022/01/03 00:00:00+00,149501,US
PA,17601,40.052821,-76.243914,2022/01/03 00:00:00+00,149504,US
CT,6790,41.87506,-73.104977,2022/01/03 00:00:00+00,149506,US
VT,5472,44.126155,-73.153236,2022/01/03 00:00:00+00,149507,US
NY,12534,42.249016,-73.78465,2022/01/03 00:00:00+00,149513,US
MI,49201,42.28177,-84.38586,2022/01/03 00:00:00+00,149514,US
NM,88011,32.351807,-106.763724,2022/01/03 00:00:00+00,149516,US
TX,77340,30.706437,-95.547224,2022/01/03 00:00:00+00,149517,US
VT,5055,43.725191,-72.31535,2022/01/03 00:00:00+00,149520,US
NY,12534,42.25175,-73.76392,2022/01/03 00:00:00+00,149522,US
FL,33896,28.260306,-81.618209,2022/01/03 00:00:00+00,149523,US
NC,28697,36.148506,-81.15196,2022/01/03 00:00:00+00,149524,US
NC,28697,36.148705,-81.151412,2022/01/03 00:00:00+00,149525,US
TX,77386,30.116799,-95.382279,2021/05/06 00:00:00+00,149535,US
TN,37167,35.996046,-86.525702,2022/01/02 00:00:00+00,149536,US
TN,37211,36.0767,-86.7212,2022/01/02 00:00:00+00,149537,US
CA,90065,34.123196,-118.224034,2022/01/02 00:00:00+00,149538,US
PA,15213,40.43862,-79.96008,2022/01/03 00:00:00+00,149540,US
MA,1742,42.464897,-71.398094,2022/01/03 00:00:00+00,149541,US
NY,14221,42.959881,-78.758655,2022/01/03 00:00:00+00,149544,US
NY,12110,42.741806,-73.787998,2022/01/03 00:00:00+00,149545,US
NY,12110,42.739933,-73.788345,2022/01/03 00:00:00+00,149546,US
MI,48216,42.323624,-83.065702,2022/01/03 00:00:00+00,149548,US
MI,48216,42.323676,-83.065727,2022/01/03 00:00:00+00,149549,US
NH,3101,42.987338,-71.464537,2022/01/03 00:00:00+00,149550,US
TN,38119,35.058727,-89.802956,2022/01/03 00:00:00+00,149554,US
RI,2903,41.818791,-71.408987,2022/01/03 00:00:00+00,149555,US
MI,48661,44.277023,-84.2902,2022/01/03 00:00:00+00,149556,US
CA,91342,34.307912,-118.431073,2022/01/03 00:00:00+00,149568,US
CA,91311,34.25034,-118.606177,2022/01/03 00:00:00+00,149569,US
CA,90028,34.095141,-118.33899,2022/01/03 00:00:00+00,149572,US
CA,90025,34.048465,-118.440631,2022/01/03 00:00:00+00,149573,US
CA,90026,34.073711,-118.251483,2022/01/03 00:00:00+00,149574,US
FL,32725,28.944092,-81.233555,2022/01/03 00:00:00+00,149580,US
CA,90068,34.131788,-118.352482,2022/01/03 00:00:00+00,149581,US
FL,32703,28.6556,-81.528078,2022/01/03 00:00:00+00,149582,US
CA,90731,33.755127,-118.292375,2022/01/03 00:00:00+00,149583,US
CA,90731,33.7551,-118.2922,2022/01/03 00:00:00+00,149584,US
FL,32778,28.802115,-81.725471,2022/01/03 00:00:00+00,149585,US
FL,32778,28.802546,-81.727047,2022/01/03 00:00:00+00,149586,US
NV,89025,36.665966,-114.569437,2022/01/03 00:00:00+00,149587,US
NV,89027,36.804757,-114.137648,2022/01/03 00:00:00+00,149588,US
OR,97206,45.493247,-122.577501,2022/01/03 00:00:00+00,149589,US
FL,34698,28.013026,-82.78574,2022/01/03 00:00:00+00,149590,US
FL,32837,28.416355,-81.427761,2022/01/03 00:00:00+00,149591,US
FL,34450,28.836812,-82.331755,2022/01/03 00:00:00+00,149592,US
FL,34450,28.838237,-82.331346,2022/01/03 00:00:00+00,149593,US
FL,34698,28.013713,-82.788515,2022/01/03 00:00:00+00,149596,US
FL,33706,27.737048,-82.750395,2022/01/03 00:00:00+00,149597,US
FL,33844,28.108614,-81.625869,2022/01/03 00:00:00+00,149598,US
FL,33785,27.882497,-82.849502,2022/01/03 00:00:00+00,149599,US
OH,44087,41.312582,-81.442405,2022/01/03 00:00:00+00,149600,US
OH,44087,41.302712,-81.423723,2022/01/03 00:00:00+00,149601,US
OH,44087,41.341372,-81.434966,2022/01/03 00:00:00+00,149602,US
OH,44087,41.319725,-81.458882,2022/01/03 00:00:00+00,149603,US
FL,32778,28.802767,-81.730939,2022/01/03 00:00:00+00,149604,US
FL,33706,27.73867,-82.749664,2022/01/03 00:00:00+00,149605,US
FL,33715,27.613454,-82.735926,2022/01/03 00:00:00+00,149606,US
FL,33453,28.85016,-82.378226,2022/01/03 00:00:00+00,149607,US
FL,34689,28.143071,-82.746693,2022/01/03 00:00:00+00,149608,US
WA,98134,47.571333,-122.328404,2022/01/03 00:00:00+00,149609,US
NJ,7042,40.817315,-74.215388,2021/12/09 00:00:00+00,149615,US
CA,91711,34.1022,-117.711032,2022/01/02 00:00:00+00,149616,US
WI,53154,42.9250795,-87.9161574,2022/01/03 00:00:00+00,149617,US
MA,2115,42.340351,-71.103545,2022/01/03 00:00:00+00,149618,US
RI,2909,41.819143,-71.440371,2022/01/03 00:00:00+00,149619,US
NY,12508,41.507568,-73.9776,2022/01/03 00:00:00+00,149620,US
UT,84037,41.0293,-111.924378,2022/01/03 00:00:00+00,149622,US
UT,84037,41.028717,-111.92371,2022/01/03 00:00:00+00,149623,US
RI,2909,41.821722,-71.440219,2022/01/03 00:00:00+00,149624,US
NY,12047,42.778454,-73.70279,2022/01/03 00:00:00+00,149625,US
NY,12047,42.778393,-73.70271,2022/01/03 00:00:00+00,149626,US
NY,12047,42.78158,-73.705696,2022/01/03 00:00:00+00,149627,US
NY,12047,42.78051,-73.704094,2022/01/03 00:00:00+00,149628,US
MA,2472,42.362241,-71.159628,2022/01/03 00:00:00+00,149629,US
MA,1742,42.458851,-71.350669,2022/01/03 00:00:00+00,149631,US
MA,1742,42.460325,-71.351231,2022/01/03 00:00:00+00,149632,US
NC,27601,35.774316,-78.638077,2022/01/03 00:00:00+00,149634,US
CA,94588,37.700678,-121.884398,2022/01/03 00:00:00+00,149638,US
CA,92563,33.554053,-117.176769,2022/01/03 00:00:00+00,149639,US
MA,2493,42.323967,-71.32553,2022/01/03 00:00:00+00,149645,US
NY,13027,43.179698,-76.402596,2022/01/03 00:00:00+00,149646,US
MD,20874,39.174382,-77.270315,2022/01/03 00:00:00+00,149647,US
GA,30009,34.058598,-84.28537,2022/01/03 00:00:00+00,149653,US
VA,23185,37.274779,-76.707207,2020/05/06 00:00:00+00,149655,US
OR,97034,45.3993036,-122.6520568,2022/01/03 00:00:00+00,149657,US
OR,97301,44.9387087,-123.0259577,2022/01/03 00:00:00+00,149658,US
CO,80202,39.748088,-104.996432,2022/01/03 00:00:00+00,149660,US
CA,90802,33.765603,-118.195667,2022/01/03 00:00:00+00,149661,US
UT,84129,40.670269,-111.955999,2022/01/03 00:00:00+00,149663,US
UT,84111,40.760253,-111.888861,2022/01/03 00:00:00+00,149664,US
UT,84116,40.776612,-111.933929,2022/01/03 00:00:00+00,149666,US
NC,27603,35.780115,-78.648556,2022/01/03 00:00:00+00,149667,US
NY,13413,43.09282,-75.316514,2022/01/03 00:00:00+00,149668,US
PA,19087,40.046276,-75.41089,2022/01/03 00:00:00+00,149669,US
IA,50266,41.599787,-93.778682,2021/03/15 00:00:00+00,149679,US
CO,80233,39.914567,-104.986727,2021/11/04 00:00:00+00,149680,US
CO,80127,39.62479,-105.12818,2021/11/04 00:00:00+00,149681,US
CO,80249,39.782607,-104.771833,2021/11/04 00:00:00+00,149682,US
CO,80239,39.783989,-104.797077,2021/11/04 00:00:00+00,149684,US
MO,64804,37.032984,-94.515377,2021/06/07 00:00:00+00,149685,US
MO,65721,37.004463,-93.207345,2021/06/07 00:00:00+00,149686,US
OK,74055,36.30698687,-95.81843667,2021/10/12 00:00:00+00,149687,US
CO,80538,40.436545,-104.9874,2021/11/04 00:00:00+00,149688,US
NE,68106,41.249055,-96.023291,2021/03/15 00:00:00+00,149689,US
MO,65648,37.384584,-93.156025,2021/06/07 00:00:00+00,149690,US
